?diseaseid	?meshid
"109800"	D007055
"109800"	D017720
"109800"	D004781
"109800"	D002295
"109800"	D002453
"109800"	D020090
"109800"	D004303
"109800"	D016158
"109800"	D004848
"109800"	D002584
"109800"	D016328
"109800"	D014556
"109800"	D034961
"109800"	D000107
"109800"	D000970
"109800"	D001191
"109800"	D001357
"109800"	D001358
"109800"	D001992
"109800"	D002273
"109800"	D002277
"109800"	D002278
"109800"	D002471
"109800"	D002583
"109800"	D003123
"109800"	D007737
"109800"	D008819
"109800"	D009361
"109800"	D009367
"109800"	D009374
"109800"	D009389
"109800"	D009790
"109800"	D009858
"109800"	D011736
"109800"	D012463
"109800"	D014170
"109800"	D014516
"109800"	D014571
"109800"	D016273
"109800"	D017322
"109800"	D017382
"109800"	D018572
"109800"	D019008
"109800"	D019459
"109800"	D020123
"109800"	D020868
"109800"	D042002
"109800"	D045303
"109800"	D048708
"109800"	D051028
"109800"	D051718
"109800"	D058570
"137215"	D000293
"137215"	D000328
"137215"	D002648
"137215"	D002675
"137215"	D006801
"137215"	D008875
"137215"	D010375
"137215"	D013577
"137215"	D000368
"137215"	D000369
"137215"	D000483
"137215"	D001483
"137215"	D007150
"137215"	D008040
"137215"	D011110
"137215"	D011401
"137215"	D014644
"137215"	D016022
"137215"	D016133
"137215"	D018895
"137215"	D020022
"137215"	D003937
"137215"	D005817
"137215"	D005826
"137215"	D007223
"137215"	D007231
"137215"	D008854
"137215"	D009154
"137215"	D011379
"137215"	D016368
"137215"	D004252
"137215"	D005192
"137215"	D005091
"137215"	D005819
"137215"	D005820
"137215"	D007564
"137215"	D008969
"137215"	D013270
"137215"	D017353
"137215"	D017354
"137215"	D002462
"137215"	D010336
"137215"	D015996
"137215"	D018095
"137215"	D020125
"137215"	D004273
"137215"	D007962
"137215"	D009857
"137215"	D010534
"137215"	D011859
"137215"	D017384
"137215"	D017668
"137215"	D018807
"137215"	D019656
"137215"	D002972
"137215"	D006651
"137215"	D020869
"137215"	D001943
"137215"	D017410
"137215"	D008207
"137215"	D001424
"137215"	D002971
"137215"	D005853
"137215"	D019175
"137215"	D003110
"137215"	D005060
"137215"	D008113
"137215"	D009520
"137215"	D010051
"137215"	D003593
"137215"	D015820
"137215"	D002965
"137215"	D004813
"137215"	D000465
"137215"	D016208
"137215"	D004848
"137215"	D000230
"137215"	D002299
"137215"	D013274
"137215"	D002273
"137215"	D002277
"137215"	D013514
"137215"	D009077
"137215"	D000951
"137215"	D005753
"137215"	D009386
"137215"	D015179
"137215"	D018567
"137215"	D018279
"137215"	D017408
"137215"	D005750
"137215"	D005743
"137215"	D002293
"137215"	D003663
"137215"	D005756
"137215"	D011322
"137215"	D016099
"137215"	D019468
"137215"	D020000
"601626"	D000293
"601626"	D000328
"601626"	D002648
"601626"	D002675
"601626"	D005799
"601626"	D006579
"601626"	D006801
"601626"	D008875
"601626"	D010375
"601626"	D000368
"601626"	D000369
"601626"	D000818
"601626"	D001483
"601626"	D002894
"601626"	D005190
"601626"	D005787
"601626"	D005838
"601626"	D008040
"601626"	D008126
"601626"	D010641
"601626"	D011247
"601626"	D012189
"601626"	D012307
"601626"	D013997
"601626"	D014057
"601626"	D015153
"601626"	D015331
"601626"	D016019
"601626"	D016022
"601626"	D016133
"601626"	D017346
"601626"	D018076
"601626"	D020022
"601626"	D020133
"601626"	D020641
"601626"	D051379
"601626"	D002869
"601626"	D002874
"601626"	D003937
"601626"	D008958
"601626"	D009154
"601626"	D011379
"601626"	D014157
"601626"	D016368
"601626"	D018345
"601626"	D002448
"601626"	D002465
"601626"	D004252
"601626"	D015398
"601626"	D049109
"601626"	D057809
"601626"	D001706
"601626"	D011485
"601626"	D000595
"601626"	D000906
"601626"	D001853
"601626"	D002460
"601626"	D002999
"601626"	D004249
"601626"	D004789
"601626"	D005091
"601626"	D005819
"601626"	D005820
"601626"	D006239
"601626"	D006410
"601626"	D006412
"601626"	D007521
"601626"	D007938
"601626"	D008810
"601626"	D008969
"601626"	D014162
"601626"	D014178
"601626"	D014407
"601626"	D015342
"601626"	D015971
"601626"	D016896
"601626"	D017353
"601626"	D017354
"601626"	D020080
"601626"	D053208
"601626"	D000911
"601626"	D002454
"601626"	D002455
"601626"	D002872
"601626"	D002878
"601626"	D010006
"601626"	D011505
"601626"	D011518
"601626"	D012008
"601626"	D015139
"601626"	D015203
"601626"	D015870
"601626"	D015996
"601626"	D016615
"601626"	D017422
"601626"	D018095
"601626"	D018570
"601626"	D020125
"601626"	D002871
"601626"	D007621
"601626"	D008565
"601626"	D009363
"601626"	D017384
"601626"	D017404
"601626"	D017668
"601626"	D018807
"601626"	D041321
"601626"	D003582
"601626"	D015152
"601626"	D015854
"601626"	D020869
"601626"	D001943
"601626"	D002889
"601626"	D002895
"601626"	D009687
"601626"	D017434
"601626"	D055815
"601626"	D019556
"601626"	D002880
"601626"	D004268
"601626"	D020411
"601626"	D050505
"601626"	D052138
"601626"	D000740
"601626"	D002899
"601626"	D009419
"601626"	D011237
"601626"	D012097
"601626"	D018398
"601626"	D018598
"601626"	D018709
"601626"	D016000
"601626"	D002467
"601626"	D012509
"601626"	D003131
"601626"	D008175
"601626"	D001854
"601626"	D002885
"601626"	D004248
"601626"	D007167
"601626"	D007694
"601626"	D010957
"601626"	D013601
"601626"	D014184
"601626"	D015894
"601626"	D016026
"601626"	D016296
"601626"	D016475
"601626"	D016513
"601626"	D017209
"601626"	D018380
"601626"	D018952
"601626"	D019253
"601626"	D010750
"601626"	D008024
"601626"	D019175
"601626"	D013234
"601626"	D015394
"601626"	D019070
"601626"	D012441
"601626"	D019655
"601626"	D019950
"601626"	D036341
"601626"	D002466
"601626"	D002891
"601626"	D003593
"601626"	D003710
"601626"	D007951
"601626"	D015536
"601626"	D015999
"601626"	D016016
"601626"	D020440
"601626"	D045744
"601626"	D051176
"601626"	D051880
"601626"	D058990
"601626"	D002135
"601626"	D002986
"601626"	D002522
"601626"	D035683
"601626"	D051057
"601626"	D018899
"601626"	D007377
"601626"	D012074
"601626"	D016178
"601626"	D055028
"601626"	D059014
"601626"	D015321
"601626"	D020732
"601626"	D000208
"601626"	D019869
"601626"	D033581
"601626"	D016158
"601626"	D015236
"601626"	D018160
"601626"	D018911
"601626"	D010671
"601626"	D015847
"601626"	D015451
"601626"	D017871
"601626"	D000970
"601626"	D002277
"601626"	D002471
"601626"	D008819
"601626"	D018572
"601626"	D019008
"601626"	D018960
"601626"	D015470
"601626"	D009918
"601626"	D000971
"601626"	D009368
"601626"	D011905
"601626"	D014408
"601626"	D015179
"601626"	D018270
"601626"	D022782
"601626"	D049951
"601626"	D050939
"601626"	D014411
"601626"	D016283
"601626"	D022423
"601626"	D023041
"601626"	D059016
"601626"	D000964
"601626"	D016688
"601626"	D017154
"601626"	D005353
"601626"	D019098
"601626"	D011987
"601626"	D011988
"601626"	D002289
"601626"	D015848
"601626"	D009196
"601626"	D015477
"601626"	D050783
"601626"	D053614
"601626"	D007948
"601626"	D057890
"601626"	D054340
"601626"	D022763
"601626"	D016906
"601626"	D015973
"601626"	D051997
"601626"	D057105
"601626"	D009190
"601626"	D051788
"601626"	D051941
"601626"	D011252
"601626"	D018365
"601626"	D039041
"601626"	D039081
"601626"	D009856
"601626"	D015270
"601626"	D003561
"601626"	D001752
"601626"	D018815
"601626"	D050989
"601626"	D052160
"601626"	D060965
"601626"	D061349
"601626"	D064593
"188470"	D000293
"188470"	D000328
"188470"	D002648
"188470"	D006579
"188470"	D006801
"188470"	D008875
"188470"	D010375
"188470"	D000368
"188470"	D000369
"188470"	D000483
"188470"	D001483
"188470"	D002894
"188470"	D005838
"188470"	D007150
"188470"	D010641
"188470"	D012333
"188470"	D014644
"188470"	D015153
"188470"	D016133
"188470"	D017346
"188470"	D017931
"188470"	D018076
"188470"	D018895
"188470"	D020022
"188470"	D020133
"188470"	D002869
"188470"	D002874
"188470"	D005500
"188470"	D009154
"188470"	D014157
"188470"	D016368
"188470"	D002460
"188470"	D002851
"188470"	D004789
"188470"	D005819
"188470"	D010766
"188470"	D014158
"188470"	D014162
"188470"	D014178
"188470"	D014407
"188470"	D017354
"188470"	D002455
"188470"	D011518
"188470"	D015870
"188470"	D016147
"188470"	D018392
"188470"	D019943
"188470"	D020125
"188470"	D020935
"188470"	D002892
"188470"	D004273
"188470"	D009364
"188470"	D017398
"188470"	D017404
"188470"	D019656
"188470"	D002291
"188470"	D020794
"188470"	D002897
"188470"	D009687
"188470"	D003062
"188470"	D013972
"188470"	D000236
"188470"	D002880
"188470"	D004268
"188470"	D013963
"188470"	D015972
"188470"	D016153
"188470"	D020411
"188470"	D002899
"188470"	D011237
"188470"	D002875
"188470"	D002467
"188470"	D004274
"188470"	D007037
"188470"	D007399
"188470"	D010957
"188470"	D013954
"188470"	D016923
"188470"	D017209
"188470"	D015533
"188470"	D015534
"188470"	D025521
"188470"	D051761
"188470"	D001345
"188470"	D006042
"188470"	D013974
"188470"	D018628
"188470"	D005060
"188470"	D014284
"188470"	D016678
"188470"	D055106
"188470"	D013844
"188470"	D045744
"188470"	D051858
"188470"	D007457
"188470"	D051057
"188470"	D002453
"188470"	D016193
"188470"	D015321
"188470"	D019869
"188470"	D000465
"188470"	D016158
"188470"	D018160
"188470"	D000230
"188470"	D020218
"188470"	D002277
"188470"	D009361
"188470"	D020868
"188470"	D048708
"188470"	D015514
"188470"	D014898
"188470"	D010744
"188470"	D013964
"188470"	D011905
"188470"	D014408
"188470"	D051059
"188470"	D001374
"188470"	D011125
"188470"	D045162
"188470"	D048493
"188470"	D000964
"188470"	D048049
"188470"	D020741
"188470"	D013965
"188470"	D011989
"188470"	D016130
"188470"	D006223
"188470"	D018249
"188470"	D037502
"188470"	D005736
"188470"	D051058
"188470"	D016347
"188470"	D018263
"188470"	D018265
"188470"	D044963
"188470"	D056733
"259500"	D000293
"259500"	D000328
"259500"	D002648
"259500"	D002675
"259500"	D005808
"259500"	D006579
"259500"	D006801
"259500"	D008875
"259500"	D010375
"259500"	D000368
"259500"	D000483
"259500"	D000818
"259500"	D002877
"259500"	D008040
"259500"	D012307
"259500"	D013997
"259500"	D017346
"259500"	D020022
"259500"	D051379
"259500"	D002869
"259500"	D002874
"259500"	D007223
"259500"	D007231
"259500"	D009154
"259500"	D011379
"259500"	D025063
"259500"	D003599
"259500"	D015398
"259500"	D004262
"259500"	D005819
"259500"	D006720
"259500"	D009693
"259500"	D014178
"259500"	D014407
"259500"	D015342
"259500"	D008722
"259500"	D002462
"259500"	D002886
"259500"	D005121
"259500"	D009369
"259500"	D011518
"259500"	D015996
"259500"	D016147
"259500"	D002294
"259500"	D002871
"259500"	D005134
"259500"	D007621
"259500"	D009362
"259500"	D009378
"259500"	D017668
"259500"	D019656
"259500"	D020869
"259500"	D002887
"259500"	D002893
"259500"	D015972
"259500"	D020928
"259500"	D001859
"259500"	D002882
"259500"	D003131
"259500"	D008175
"259500"	D013977
"259500"	D004274
"259500"	D006811
"259500"	D010750
"259500"	D004285
"259500"	D018628
"259500"	D019175
"259500"	D053263
"259500"	D002901
"259500"	D003598
"259500"	D045744
"259500"	D002986
"259500"	D011897
"259500"	D051057
"259500"	D000230
"259500"	D016161
"259500"	D008727
"259500"	D012175
"259500"	D005266
"259500"	D012516
"259500"	D019736
"259500"	D000971
"259500"	D009381
"259500"	D002955
"259500"	D005909
"259500"	D016609
"259500"	D019572
"259500"	D000671
"259500"	D011878
"259500"	D010001
"259500"	D004317
"194070"	D000015
"194070"	D000293
"194070"	D000328
"194070"	D002648
"194070"	D002675
"194070"	D005799
"194070"	D005808
"194070"	D006579
"194070"	D006801
"194070"	D008875
"194070"	D010375
"194070"	D013577
"194070"	D000367
"194070"	D000368
"194070"	D000483
"194070"	D000818
"194070"	D001483
"194070"	D002469
"194070"	D002478
"194070"	D002888
"194070"	D003094
"194070"	D004198
"194070"	D004200
"194070"	D005434
"194070"	D005786
"194070"	D008040
"194070"	D008126
"194070"	D008957
"194070"	D010641
"194070"	D011110
"194070"	D011247
"194070"	D012306
"194070"	D012333
"194070"	D012737
"194070"	D012867
"194070"	D014430
"194070"	D014481
"194070"	D015153
"194070"	D016133
"194070"	D017931
"194070"	D018895
"194070"	D020022
"194070"	D051379
"194070"	D000013
"194070"	D002869
"194070"	D002874
"194070"	D003241
"194070"	D003456
"194070"	D005500
"194070"	D005817
"194070"	D005826
"194070"	D007223
"194070"	D007231
"194070"	D007668
"194070"	D007676
"194070"	D008661
"194070"	D008854
"194070"	D009132
"194070"	D009154
"194070"	D011379
"194070"	D014157
"194070"	D014427
"194070"	D014551
"194070"	D014564
"194070"	D014566
"194070"	D025063
"194070"	D004252
"194070"	D005192
"194070"	D005528
"194070"	D008607
"194070"	D009508
"194070"	D002386
"194070"	D005347
"194070"	D007328
"194070"	D040941
"194070"	D000595
"194070"	D002460
"194070"	D002906
"194070"	D003001
"194070"	D004247
"194070"	D004262
"194070"	D005091
"194070"	D005199
"194070"	D005333
"194070"	D005784
"194070"	D005796
"194070"	D005810
"194070"	D005819
"194070"	D005828
"194070"	D006580
"194070"	D006720
"194070"	D006822
"194070"	D007527
"194070"	D007770
"194070"	D008810
"194070"	D008969
"194070"	D009153
"194070"	D009693
"194070"	D011993
"194070"	D011995
"194070"	D012016
"194070"	D012334
"194070"	D014158
"194070"	D014162
"194070"	D014178
"194070"	D014407
"194070"	D014594
"194070"	D015342
"194070"	D017353
"194070"	D017354
"194070"	D046911
"194070"	D051381
"194070"	D000911
"194070"	D002454
"194070"	D002455
"194070"	D002872
"194070"	D002878
"194070"	D002886
"194070"	D005854
"194070"	D005998
"194070"	D006965
"194070"	D006984
"194070"	D007438
"194070"	D008423
"194070"	D008954
"194070"	D009030
"194070"	D009369
"194070"	D009447
"194070"	D009928
"194070"	D010290
"194070"	D010336
"194070"	D011518
"194070"	D012008
"194070"	D012150
"194070"	D015139
"194070"	D015870
"194070"	D016147
"194070"	D018095
"194070"	D035781
"194070"	D001932
"194070"	D002871
"194070"	D004273
"194070"	D005134
"194070"	D007498
"194070"	D007621
"194070"	D007633
"194070"	D007839
"194070"	D008214
"194070"	D008654
"194070"	D009363
"194070"	D009378
"194070"	D009857
"194070"	D012303
"194070"	D012512
"194070"	D015183
"194070"	D017398
"194070"	D017404
"194070"	D017668
"194070"	D018807
"194070"	D019656
"194070"	D041321
"194070"	D003878
"194070"	D012326
"194070"	D013933
"194070"	D020869
"194070"	D001943
"194070"	D002895
"194070"	D007021
"194070"	D008938
"194070"	D001789
"194070"	D003434
"194070"	D010281
"194070"	D002900
"194070"	D002880
"194070"	D004268
"194070"	D006224
"194070"	D015972
"194070"	D002896
"194070"	D002875
"194070"	D002479
"194070"	D005455
"194070"	D004721
"194070"	D018389
"194070"	D007674
"194070"	D002467
"194070"	D002882
"194070"	D004279
"194070"	D002472
"194070"	D003165
"194070"	D003412
"194070"	D004274
"194070"	D004912
"194070"	D007074
"194070"	D010920
"194070"	D010957
"194070"	D014184
"194070"	D015345
"194070"	D004798
"194070"	D014176
"194070"	D005980
"194070"	D013696
"194070"	D025521
"194070"	D007499
"194070"	D004331
"194070"	D014424
"194070"	D019175
"194070"	D001224
"194070"	D005914
"194070"	D006528
"194070"	D008113
"194070"	D008648
"194070"	D009404
"194070"	D009838
"194070"	D010051
"194070"	D011336
"194070"	D019070
"194070"	D005809
"194070"	D015500
"194070"	D003593
"194070"	D007951
"194070"	D045744
"194070"	D048868
"194070"	D051176
"194070"	D005921
"194070"	D007678
"194070"	D001485
"194070"	D005901
"194070"	D009392
"194070"	D016030
"194070"	D005110
"194070"	D015032
"194070"	D017570
"194070"	D018008
"194070"	D002453
"194070"	D006391
"194070"	D008540
"194070"	D012045
"194070"	D044767
"194070"	D009940
"194070"	D012734
"194070"	D007166
"194070"	D002374
"194070"	D007680
"194070"	D009396
"194070"	D015783
"194070"	D016162
"194070"	D020642
"194070"	D025721
"194070"	D006062
"194070"	D016335
"194070"	D014599
"194070"	D010053
"194070"	D005920
"194070"	D019812
"194070"	D005399
"194070"	D018995
"194070"	D014603
"194070"	D000936
"194070"	D000954
"194070"	D056905
"194070"	D010749
"194070"	D008727
"194070"	D002273
"194070"	D002471
"194070"	D008819
"194070"	D009858
"194070"	D020868
"194070"	D001506
"194070"	D012175
"194070"	D013489
"194070"	D012516
"194070"	D005187
"194070"	D006059
"194070"	D006061
"194070"	D012208
"194070"	D009368
"194070"	D011905
"194070"	D024522
"194070"	D051762
"194070"	D054648
"194070"	D007335
"194070"	D016283
"194070"	D051821
"194070"	D003893
"194070"	D017089
"194070"	D013539
"194070"	D013002
"194070"	D005163
"194070"	D014750
"194070"	D002828
"194070"	D059630
"194070"	D007365
"194070"	D008667
"194070"	D002116
"194070"	D053673
"194070"	D005837
"194070"	D009373
"194070"	D017624
"194070"	D004407
"194070"	D012707
"194070"	D013798
"194070"	D019849
"194070"	D015997
"194070"	D006435
"194070"	D003609
"194070"	D003936
"194070"	D042541
"194070"	D009856
"194070"	D001739
"194070"	D005185
"194070"	D009398
"194070"	D011120
"194070"	D017456
"211980"	D000015
"211980"	D000293
"211980"	D000328
"211980"	D006579
"211980"	D006801
"211980"	D008875
"211980"	D010375
"211980"	D000367
"211980"	D000368
"211980"	D000369
"211980"	D000483
"211980"	D000818
"211980"	D001483
"211980"	D004195
"211980"	D004198
"211980"	D004200
"211980"	D005387
"211980"	D005434
"211980"	D005787
"211980"	D005838
"211980"	D007150
"211980"	D008040
"211980"	D008126
"211980"	D008403
"211980"	D008957
"211980"	D010641
"211980"	D011110
"211980"	D011247
"211980"	D011401
"211980"	D011446
"211980"	D012091
"211980"	D012189
"211980"	D012306
"211980"	D012307
"211980"	D012737
"211980"	D012907
"211980"	D013548
"211980"	D013997
"211980"	D014430
"211980"	D014481
"211980"	D015153
"211980"	D015994
"211980"	D016019
"211980"	D016022
"211980"	D016133
"211980"	D017346
"211980"	D018076
"211980"	D020022
"211980"	D020641
"211980"	D044465
"211980"	D051379
"211980"	D002874
"211980"	D005500
"211980"	D007223
"211980"	D008958
"211980"	D009154
"211980"	D011379
"211980"	D012042
"211980"	D014157
"211980"	D018345
"211980"	D054643
"211980"	D004252
"211980"	D005192
"211980"	D008168
"211980"	D015398
"211980"	D049109
"211980"	D000284
"211980"	D000595
"211980"	D001213
"211980"	D001665
"211980"	D001741
"211980"	D002470
"211980"	D002681
"211980"	D003001
"211980"	D004247
"211980"	D004262
"211980"	D004305
"211980"	D004777
"211980"	D004789
"211980"	D004938
"211980"	D005784
"211980"	D005819
"211980"	D006580
"211980"	D006720
"211980"	D007564
"211980"	D008810
"211980"	D008969
"211980"	D010766
"211980"	D014162
"211980"	D014178
"211980"	D014407
"211980"	D016015
"211980"	D016017
"211980"	D016896
"211980"	D017353
"211980"	D019143
"211980"	D044466
"211980"	D053208
"211980"	D001120
"211980"	D002356
"211980"	D002454
"211980"	D002872
"211980"	D002878
"211980"	D002886
"211980"	D008807
"211980"	D008822
"211980"	D008954
"211980"	D009369
"211980"	D009928
"211980"	D011505
"211980"	D011518
"211980"	D012150
"211980"	D014429
"211980"	D015139
"211980"	D015995
"211980"	D015996
"211980"	D016147
"211980"	D017422
"211980"	D018095
"211980"	D018570
"211980"	D019943
"211980"	D020125
"211980"	D001932
"211980"	D002294
"211980"	D004273
"211980"	D008565
"211980"	D009362
"211980"	D009364
"211980"	D009857
"211980"	D017384
"211980"	D018450
"211980"	D019656
"211980"	D021141
"211980"	D011159
"211980"	D011958
"211980"	D017978
"211980"	D020794
"211980"	D020869
"211980"	D001943
"211980"	D002889
"211980"	D002893
"211980"	D009687
