"drugid"	"smiles"
"DB06989"	"COC(=O)C(CC1=CC=CC=C1)(CC1=CC=C(NS(O)(=O)=O)C=C1)C(=O)OC"
"DB06990"	"OC(=O)C1=CC=C(C=NOCCON=CC2=CC(=O)NC(=O)N2)C=C1"
"DB06991"	"[H][C@@](C)(CC)NC1=NC=C(S1)C(=O)NC1=C(C)C=CC(=C1)C(=O)NC"
"DB06992"	"CC1=CC=C(C=C1F)C1=NC(=CC=C1)C(=O)N1CCCC(C)(C)C1"
"DB06993"	"[H][C@@](N)(C(=O)N1CC[C@]([H])(F)C1)[C@]([H])(CC1CC1)[C@]1([H])N[C@]([H])(NO1)C1=CC=C(C=C1F)S(C)(=O)=O"
"DB06994"	"[H][C@@](N)(C(F)=C1CCCC1)[C@]([H])(CC1CC1)C1=NC(=NO1)C1=CC=C(C=C1Cl)S(C)(=O)=O"
"DB06995"	"NC1=NC=CC(OC2=C(F)C=C(NC(=O)NC(=O)CC3=CC=C(F)C=C3)C=C2)=C1"
"DB06996"	"[H][C@@](N)(CC(C)C)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC=C(C=C1)C(N)=N"
"DB06997"	"FC1=CC=C(CC(=O)NC(=O)NC2=CC(F)=C(OC3=CC=NC4=C3C=CN4)C=C2)C=C1"
"DB06998"	"[H][C@]1(CC2=C(Br)C(Br)=C(O)C(OCC)=C2)SC(=S)N(CC(O)=O)C1=O"
"DB06999"	"CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(Cl)C=C23)=C(F)C=C1"
"DB07000"	"CCS(=O)(=O)NC1=CC=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CN=CC=C2)=C1F"
"DB07001"	"[H][C@]1(CCC)COC2=C(SC=C2)C(=N)N1"
"DB07002"	"COC1=CC=NC(NC2CCN(CC2)C(=O)C2=CC=C(C=C2)C#N)=C1"
"DB07003"	"[H][C@]1(C)CN=C(N)C2=C(O1)C=CS2"
"DB07004"	"CCCCC#CC1=CC=C(O1)C(=O)NNC(=S)NC"
"DB07005"	"[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC=C(C=C1)C(N)=[NH2+]"
"DB07006"	"COC1=CC=CC=C1C1=CC2=C(C3=C(C=CC(O)=C3)N2CCCO)C2=C1C(=O)NC2=O"
"DB07007"	"[H][C@@]1(COC2=CC=C3CCNCC3=C2)COC2=C(SC=C2)C(N)=N1"
"DB07008"	"C1OC2=C(O1)C=C(OC1=CC=NC(OC3=CC=C(C=C3)N3C=CN=C3)=N1)C=C2"
"DB07009"	"OC1=CC2=C(C=C1)N=C(O2)C1=C2C=CC=C(O)C2=CC=C1"
"DB07010"	"ClC1=CC(=CC=C1)C1=CNN=C1C1=CNC(=C1)C(=O)NCC1=CC=CC=C1"
"DB07011"	"[H][C@@]1(CCCN(CC2=CC3=C(OCO3)C=C2)C1)OC1=CC=C(C=C1)N1C=CN=C1"
"DB07012"	"NC1=NC2=CC3=C(C=C2C(=O)N1)N=CN3"
"DB07013"	"CC#CCNC1=CC=C(C=C1)S(=O)(=O)CC1(CCN(CC1)C(=O)OC(C)(C)C)C(=O)NO"
"DB07014"	"COC1=C(F)C=C(CSC2=NN=C(O2)C2=CC3=C(OCO3)C=C2)C=C1"
"DB07015"	"[H][C@]1(N)CN(C[C@@]1([H])C(=O)N1CCCC1)C(=O)C1=CN=C2C=CC=CC2=N1"
"DB07016"	"[H][C@]1(C)CNC2=C(C1)C=CC=C2S(=O)=O"
"DB07017"	"[H][C@@](C)(NC1=NC(=O)[C@@](C)(S1)C(C)(C)O)C1=CC=C(F)C=C1"
"DB07018"	"CCC1=C(C)NC(=O)C(N(C)CCOC)=C1CC1=CC=CC(C)=C1"
"DB07019"	"[H][C@@]1(C)CCC2=CC(C[C@@](C)(N)C(=O)OCC3=CC(CC1)=NC(=C3)N(C)S(C)(=O)=O)=CC=C2"
"DB07020"	"O=C(NC1=CC(=CC=C1)C1=NNC2=CC=C(C=C12)C1=NNC=N1)C1=CC=CO1"
"DB07021"	"[H][C@]1(N)CN2C(C[C@]1([H])C1=CC(F)=C(F)C=C1F)=NC1=C2C=CN=C1"
"DB07022"	"NC(=N)C1=CC2=C(NC(=O)C3=CC=CC(=C3)S(=O)(=O)OCCCO)C=CC=C2C=C1"
"DB07023"	"[H][C@@](CNC(N)=N)(OC(=O)C1=CC=CN=C1)C1=CC=C(C=C1)B1OC[C@@]([H])(CO)O1"
"DB07024"	"CC1=CC(N2CCCS2(=O)=O)=C2OC(=C(O)C(=O)C2=C1)C1=CC=C(O)C(O)=C1"
"DB07025"	"NCC1CCN(CC2=CC3=C(NC(=C3)C3=CC4=CC=CC=C4NC3=O)C=C2)CC1"
"DB07026"	"[H][C@]12CN(C[C@]([H])(O1)[C@@]([H])(O2)C(=O)NCC1=CC=C(C=C1)C1=CC=CC=C1)C(=O)NO"
"DB07027"	"[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC=CC(F)=C1"
"DB07028"	"OC(=O)COC1=CC(Cl)=CC=C1C(=O)NCC1=C(F)C=C(Br)C=C1"
"DB07029"	"CC1=NC(OC2=CC=C(C=C2)N2C=CN=C2)=NC(OC2=CC3=C(OCO3)C=C2)=C1"
"DB07030"	"OC(=O)COC1=CC(Cl)=CC=C1C(=O)NCC1=CC(=CC=C1)[N+]([O-])=O"
"DB07031"	"[H][C@](O)(C(=O)NC1=CC=C(C=C1F)C(O)=O)C1=CC2=C(C=C1)C(C)(C)CCC2(C)C"
"DB07032"	"OC1=CC=C(C=C1)C1=CC2=C(O1)C=CC(O)=C2"
"DB07033"	"[H][C@](C)(C1=CC=CN1)C1=C2C=C(O)C=CC2=NC1=O"
"DB07034"	"ON=C1C2=CC(OCC(O)=O)=CC=C2C2=C1C=C(OCC(O)=O)C=C2"
"DB07035"	"CCC1=C(C)NC(=O)C(I)=C1OC1=CC=CC(C=CC#N)=C1"
"DB07036"	"[H][C@@]12CC(F)(F)C[C@]1([H])[C@@]([H])(OC1=C2C=C(O)C=C1COC)C1=CC=C(O)C=C1"
"DB07037"	"[H][C@](O)(CN)CNC1=C2N=CC=CC2=C(C=C1)[N+]([O-])=O"
"DB07038"	"OC(=O)C1=CC=CC=C1NC1CCCCC1"
"DB07039"	"C[C@](O)(COC1=CC=C(C=C1)C#N)C(=O)NC1=CC=C(C#N)C(I)=C1"
"DB07040"	"NC(=O)C1=C(N)N=C2OC3=C(C=C(F)C=C3)C(=O)C2=C1"
"DB07041"	"CC(C)(CNC(=O)C1=CC=C(OC2=CC=CC=C2)C=C1)C1=NC2=NC(N)=NC(N)=C2C=C1"
"DB07042"	"CC(C)(C)C1=NC2=NC(N)=C(C=C2C(NCCC2=CNC=N2)=N1)C(N)=O"
"DB07043"	"CC(C)(C)C1=NC(N2CCN(CC2)C2=NC=CC=N2)=C2C=C(C(N)=O)C(N)=NC2=N1"
"DB07044"	"OC1=C(Br)C=C(C=NNC(=O)C2=CC=CC(Br)=C2)C(O)=C1Br"
"DB07045"	"[H][C@]1(CO)O[C@@]([H])(N2C(NCC3=CC=C(Cl)C(Cl)=C3)=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O"
"DB07046"	"[H][C@@](O)(CO)CONC(=O)C1=CC=C(F)C(F)=C1NC1=CC=C(I)C=C1Cl"
"DB07047"	"OC(=O)C1=CC(=CC=C1O)C1=C(Cl)C=C(Cl)C=C1"
"DB07048"	"[H][C@]1(CC2=C(C1)C=C(C=C2)S(N)(=O)=O)NC(=O)C(CCC)CCC"
"DB07049"	"[H][C@@]1(C)CN(CCN1S(=O)(=O)C1=CC=C(C=C1)C(C)(C)C)C1=CC=C(C=C1)[N+]([O-])=O"
"DB07050"	"NS(=O)(=O)C1=NN=C(NS(=O)(=O)C2=CC=CC=C2)S1"
"DB07051"	"CCOC(=O)C1=C(C)N([NH+]=C1C)C1=CC=CC=C1"
"DB07052"	"[H][C@]1(CSCC)O[C@@]([H])(N2C=NC3=C2N=CN=C3N)[C@]([H])(O)[C@]1([H])O"
"DB07053"	"CCCC1=C2ON=C(C2=CC=C1OCCCOC1=CC2=C(C=C1)N(CC(O)=O)C=C2)C(F)(F)F"
"DB07054"	"[H][C@](O)(COC1=CC=C(NC2=NC=NC(NC3=C(F)C=CC(=C3)C(F)(F)F)=C2)C=C1)CN(C)C"
"DB07055"	"O=C1N(CCC2=NN=NN2)C(=O)C2=CC=CC=C12"
"DB07056"	"CCN(CC)C(=O)CC1=CC=CC(NS(=O)(=O)C2=C(C)C(Cl)=CC=C2)=N1"
"DB07057"	"[H][C@]1(CN(C(=O)C1)C1=C(O)C=CC=C1)C(O)=O"
"DB07058"	"COC1=CC=C(C=C1)N1C=NC2=C1C=C(C=C2)C1=NNC(=S)O1"
"DB07059"	"CCC1=NC(N)=NC(N)=C1C1=CC2=C(OC(C)(C)C(=O)N2CCNC(C)=O)C=C1"
"DB07060"	"[H][C@](O)(CC1=CNC2=C1C=CC=C2)C(O)=O"
"DB07061"	"[H][C@](O)(CNC1CCCCC1)CN1C2=C(CCCC2)C2=C1C=CC(C)=C2"
"DB07062"	"CC(C)CCN1N2C=CC=C2C(O)=C(C1=O)C1=NC2=C(C=C(NS(C)(=O)=O)C=C2)S(=O)(=O)N1"
"DB07063"	"OC(=O)CN1C=C(CC2=NC3=C(S2)C(F)=CC(F)=C3F)C2=C1C=CC=C2"
"DB07064"	"[H][C@@]1(CN(CC2=C1C=CC(C)=C2C)C(=O)N(C)C)C1=CC(O)=CC=C1"
"DB07065"	"ClC1=C(Cl)C(=CC=C1)C1=NC2=C(SC#N)C=NN2C(NCC2=CC=NC=C2)=C1"
"DB07066"	"[H][C@]1(CC2=C(NC1=O)C=CC=C2)NC(=O)C1=CC2=C(N1)SC(Cl)=C2"
"DB07067"	"[H][C@@](N)(C(=O)N1CCCC1)[C@]([H])(C)C1=NC(=NO1)C1=CC=C(C=C1)S(C)(=O)=O"
"DB07068"	"CCOC(=O)C(CCNC(=O)OC(C)(C)C)(CC1=CC=C(NS(O)(=O)=O)C=C1)C(=O)OCC"
"DB07069"	"OC(=O)CNC(=O)C1=CC(O)=CC=C1"
"DB07070"	"[H][C@](CC)(CC1=CC(CNC(=O)C2=C(F)C=C(C=C2)C(F)(F)F)=C(OC)C=C1)C(O)=O"
"DB07071"	"[H][C@@]1(CO)COB(O1)C1=CC=C(CCNC(N)=N)C=C1"
"DB07072"	"[H][C@@]1(CC[C@]([H])(C2=C(F)C=C(F)C(F)=C2)[C@@]([H])(N)C1)N1CCN2C(C1)=NN=C2C(F)(F)F"
"DB07073"	"CC1(C)CC2=C(SC(=N2)N2CCOCC2)C(=O)C1"
"DB07074"	"COC(=O)C1=CC2=CC=C(C=C2C(NC(=O)C2=CC=CC(O)=C2C)=C1)C(N)=N"
"DB07075"	"NCC1CCN(CC2=CC3=C(NC(=C3)C3=NNC4=C3C=CC(=C4)C#N)C=C2)CC1"
"DB07076"	"NC(=N)C1=CC2=CC=C(C=C2C=C1)C(=O)NC1=CC=CC(OC2CCCC2)=C1"
"DB07077"	"[H][C@@]1(CO)COB(O1)C1=CC=C(NC(N)=N)C=C1"
"DB07078"	"COC1=CC(=CC=C1O)C1=CC2=C(C=C1)C(=CC1=CC=CN1)C(=O)N2"
"DB07079"	"CC#CCOC1=CC=C(C=C1)S(=O)(=O)CCCS"
"DB07080"	"OC(C1=CC=C(C=C1)N(CC(F)(F)F)S(=O)(=O)C1=CC=CC=C1)(C(F)(F)F)C(F)(F)F"
"DB07081"	"[H][C@](N)(CC(=O)N1CCN2N=C(N=C2[C@@]1([H])C)C(F)(F)F)CC1=C(F)C=C(F)C(F)=C1"
"DB07082"	"OC(C1=CC=C(NCC(F)(F)F)C=C1)(C(F)(F)F)C(F)(F)F"
"DB07083"	"[H][C@@](N)(C(C1=CC=CC=C1)C1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCCC"
"DB07084"	"CC(=O)NC1=CC=C2OCCOCCOC3=C(OCCOCCOC2=C1)C=CC=C3"
"DB07085"	"CC(=O)C1=CC(F)=C(Cl)C=C1NCC(=O)NC1=CC=CC=C1C(O)=O"
"DB07086"	"[H][C@@]12C[C@@](CO)(CO[C@]1([H])C1=CC=C(O)C=C1)CC=C2C"
"DB07087"	"[H][C@]1(C)CC[C@]2(CO)CO[C@]([H])(C3=CC=C(O)C=C3)[C@@]1([H])[C@@]2([H])C"
"DB07088"	"[H][C@]1(CCCN1C(=O)COC1CCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N"
"DB07089"	"CCCOC1=CC=C(C=C1)C1=CSC(=C1CC(=O)NC(N)=N)C1=CC=CC=C1Cl"
"DB07090"	"[H][C@]1(CN(C2CCCCC2)C(=O)C1)C(=O)NC1=C(C)C(Cl)=CC=C1"
"DB07091"	"[H][C@]1(CCCN1C(=O)COC1CCCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N"
"DB07092"	"[H][C@@](N)(C(=O)N1CCC(F)(F)C1)[C@@]([H])(C(=O)N(C)C)[C@@]1([H])CC[C@@]([H])(CC1)C1=CN2N=CN=C2C=C1"
"DB07093"	"OC(=O)CN1C=CC(=O)N(CC2=NC3=CC(Cl)=CC=C3S2)C1=O"
"DB07094"	"NCC1=CC=C(S1)C1=CC=CS1"
"DB07095"	"[H][C@]1(CCCN1C(=O)CCC1CCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N"
"DB07096"	"NC1=CC=C2C(=O)NC(=O)C3=CC=CC1=C23"
"DB07097"	"CC(C)(C)C1=CC=C(C=C1)C(=O)NN=CC1=CC(Br)=C(O)C(Br)=C1O"
"DB07098"	"OC1=C(Br)C=C(C=NNC(=O)C2=CC=C(Br)C=C2)C(O)=C1Br"
"DB07099"	"NCC(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1"
"DB07100"	"OC1=CC(O)=C(Cl)C=C1C1=C(C=NN1)N1CCNCC1"
"DB07101"	"[H][C@@](O)(CO)CONC(=O)C1=C(NC2=CC=C(I)C=C2F)C(F)=C(F)C=C1"
"DB07102"	"[H][C@](N)(CCC(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1)C(O)=O"
"DB07103"	"[H][P@]([O-])(=O)CCOC1=CC=C(C)C=C1"
"DB07104"	"NCCCC(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1"
"DB07105"	"[H][C@@](CC1=CC=C(NC(N)=N)C=C1)(NC(=O)CSC1=CC=C(Cl)C=C1)C(N)=O"
"DB07106"	"CN(C)CCCCSC(N)=N"
"DB07107"	"[H][C@@](N)(COC1=CN=CC(C=CC2=CC=NC=C2)=C1)CC1=CNC2=C1C=CC=C2"
"DB07108"	"OC(=O)C1=CC=C(C=C1)C1=CC=C(F)C=C1"
"DB07109"	"COC1=C(O)C=C(C=CC(O)=O)C=C1"
"DB07110"	"FC1=CC=C(CC2CCNCC2)C=C1"
"DB07111"	"[H][C@](O)(CCC(O)=O)C=CC=C/CC=C/CC=C/CC=C/CC=C/CC"
"DB07112"	"OC(=O)CNC(=O)C1=C(O)C2=CC=CC(I)=C2C=N1"
"DB07113"	"[H][C@]1(OC2=C(C=C(C=C2)C2=C(N)N=C(N)N=C2CC)N(CCCOC)C1=O)C1=CC(F)=CC(F)=C1"
"DB07114"	"CS(=O)(=O)NC1=CC=C(C=C1)C(O)=O"
"DB07115"	"CN(CC1=CC=C(Cl)C=C1)S(=O)(=O)C1=CC=C(C=C1)S(N)(=O)=O"
"DB07116"	"[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=CC2=C(C)C=CC=C12"
"DB07117"	"O=C1NC(=O)C(N2CCN(CC2)C2=NC=CC=N2)(C(=O)N1)C1=CC=C(OC2=CC=CC=C2)C=C1"
"DB07118"	"CC1=CC(=O)OC2=C1C=CC(O)=C2"
"DB07119"	"OC1=CC=C(C=C1)C1=CC=C2C(C=CC(O)=C2Cl)=C1"
"DB07120"	"NC(=N)NNC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1"
"DB07121"	"[H][C@]1(N(CCSC1(C)C)S(=O)(=O)C1=CC=C(OCC#CCN)C=C1)C(=O)NO"
"DB07122"	"NC(=N)NC1=CC=C(CC(=O)C2=CC=CC=C2)C=C1"
"DB07123"	"CC1=CC=C(C=C1)C(=O)N1CCC(CC2=CC=CC=C2)CC1"
"DB07124"	"[H][C@@](N)(COC1=CN=CC(=C1)C1=NCC2=NN=CC2=C1)CC1=C2C=CCC=C2N=C1"
"DB07125"	"[H][C@@](CC)(CO)NC1=NN2C(C=C1)=NC=C2C1=CC=C(C=C1)C(O)=O"
"DB07126"	"NS(=O)(=O)C1=CC=C(NC2=NC(OCC3CCCCC3)=C3N=CNC3=N2)C=C1"
"DB07127"	"CC1=NC(=NO1)C(CC1=CC=CC=C1)(CC1=CC=C(NS(O)(=O)=O)C=C1)C1=NOC(C)=N1"
"DB07128"	"CCCCNC1=CC(C)=NC2=NC(NC3=CC(Cl)=CC=C3C)=NN12"
"DB07129"	"[H][C@](C)(N)COC1=C(C)C=CC=C1C"
"DB07130"	"OC(=O)COC1=C(SC(=C1Br)C1=CC=CC=C1)C(O)=O"
"DB07131"	"[H][C@]1(CCCN1C(=O)CCC1CCCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N"
"DB07132"	"[H][C@](C)(C1=CC=CN1)C1=C2C=C(NC(N)=O)C=CC2=NC1=O"
"DB07133"	"[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC(C)=CC=C1"
"DB07134"	"ClC1=C(SC=C1N1CC(=O)NS1(=O)=O)C1=CC=CC=C1"
"DB07135"	"[H][C@@](N)(C(=O)N1CC[C@]([H])(F)C1)[C@@]([H])(C(=O)N(C)C)[C@@]1([H])CC[C@@]([H])(CC1)C1=CC=CC2=NC=NN12"
"DB07136"	"[H][C@@](C[P@](O)(=O)[C@@]([H])(NS(=O)(=O)CCCC1=CC=CC=C1)C(C)C)(C(O)=O)C1=CC(CN)=CC=C1"
"DB07137"	"O=C(N=C1/N=NC(=C1)C1CC1)[C@](C)([H])C1=CC=C(C=C1)N1CCNC1=O"
"DB07138"	"FC1=CC(F)=C(SC2=NN3C=NC(=O)C(=C3C=C2)C2=C(Cl)C=CC=C2Cl)C=C1"
"DB07139"	"OC(=O)CCC1=CC=C(S1)C1=CC(=CC=C1)[N+]([O-])=O"
"DB07140"	"[H][C@](C)(C#CC1=C(C)N=C(N)N=C1N)C1=CC(OC)=CC(=C1)C1=CC=CC=C1"
"DB07141"	"[H][C@](C)(C#CC1=C(C)N=C(N)N=C1N)C1=CC(OC)=CC(=C1)C1=CC=C(C)C=C1"
"DB07142"	"[H][C@](C)(C#CC1=C(C)N=C(N)N=C1N)C1=CC(OC)=CC(=C1)C1=CC(C)=CC(C)=C1"
"DB07143"	"[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC=CC=C1"
"DB07144"	"[H][C@](C)(C#CC1=C(N)N=C(N)N=C1C)C1=CC(OC)=CC(=C1)C1=C(C)C=CC=C1C"
"DB07145"	"[H][C@](C)(N1CC[C@](C)(C1=O)C1=CC=C(OCC2=CC(C)=NC3=CC=CC=C23)C=C1)C(=O)NO"
"DB07146"	"C(CN1CCNCC1)NC1=CC=NC2=C1C(=C(O2)C1=CC=CC=C1)C1=CC=CC=C1"
"DB07147"	"[H][C@@]1(C[C@]1(CC1=CC=C(OCC2=CC(C)=NC3=C2C=CC=C3)C=C1)C(=O)OC)C(=O)NO"
"DB07148"	"[H][C@]1(C=CC2=C(Cl)N=C(OCC3=CC=C(F)C=C3)C(=O)N12)C(=O)N1CCCC1"
"DB07149"	"[H][C@]1(CCF)CNC(=O)C2=C1NC(=C2)C1=NC(N)=NC=C1"
"DB07150"	"ON=CC1=C2C=CC=CC2=C(C=C1)C1=CC=C(O)C=C1"
"DB07151"	"CC1=CC(=CC=C1O)C1=NC(=O)N=C(C1)C1=CC=CC=C1"
"DB07152"	"CC(=O)NC1=NC(=C(N1)C1=CC=C2N=CC=NC2=C1)C1=NC(C)=C(F)C=C1"
"DB07153"	"COC1=CC(=CC(OC)=C1OC)C(C)(C)C#CC1=C(C)N=C(N)N=C1N"
"DB07154"	"[H][C@](N)(CC(=O)N1CCCNC(=O)[C@@]1([H])C)CC1=C(F)C=C(F)C(F)=C1"
"DB07155"	"[H][C@]1(CN(C2CCCCC2)C(=O)C1)C(=O)NC1=CC=CC=C1"
"DB07156"	"BrC1=CC=C2C(=O)NC(=O)C(=C/NC3=CC=C(CN4CCCC4)C=C3)C2=C1"
"DB07157"	"[H][C@](NC(=O)OCC1=CC=CC=C1)(C(C)C)[P@@](O)(=O)O[C@]([H])(C(O)=O)C1=CC(CN)=CC=C1"
"DB07158"	"CCN1C(=O)C2=C(NN=C2C)C2=C1C=CC=C2"
"DB07159"	"COC1=CC(NC2=NC=C(F)C(NC3=CC=C4OC(C)(C)C(=O)NC4=N3)=N2)=CC(OC)=C1OC"
"DB07160"	"[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)OCC)C(O)=O"
"DB07161"	"NC1=NNC2=CC=C(C=C12)C1=CC=CC=C1"
"DB07162"	"CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)C1=CC2=C(NN=C2N)C=C1"
"DB07163"	"NCCNC1=CC(C2=CC=CN2)=C2C(=O)NC3=CC=C(F)C1=C23"
"DB07164"	"C1CC1NC1=NC(=CC=N1)C1=C2C=CC=NN2N=C1"
"DB07165"	"[H][C@@]1(Cl)CN=C(NCCC2=NC=CC=C2)[C@]([H])(O)N1CC(=O)NCC1=CSC2=CC=C(Cl)C=C12"
"DB07167"	"CC1CCN(CC1)C1=CC=C(CO)C=C1NC(=O)C1=CC=C(O1)C#N"
"DB07168"	"CNC1=NC(NC2=CC=C(CC#N)C=C2)=NC(NC2=NNC(=C2)C2CC2)=C1"
"DB07169"	"[H][C@]1(CC2=CC=C(Cl)C(Cl)=C2)SC(=S)N(NS(=O)(=O)C2=CC=CS2)C1=O"
"DB07170"	"[H][C@]1(O)C[C@@]([H])(O[C@]1([H])CF)N1C=NC2=C1N=CN=C2N"
"DB07171"	"OCCCCC(CCO)CCCCO"
"DB07172"	"[H][C@@](O)(CCCC(O)=O)C=CC=C/CC=C/CC=C/CC=C/CC"
"DB07173"	"[H][C@]1(C)O[C@@]([H])(N2C=C(I)C3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O"
"DB07174"	"CCC1=C(C(N)=NC(N)=N1)C1=CC=C2OC(C)(C)C(=O)N(CCCOC)C2=C1"
"DB07175"	"CC1=CC=C(NC2=CC(=NC=N2)C2=CC=CC=C2)C=C1NS(C)(=O)=O"
"DB07176"	"NC1=C2C=CC=C(C2=CC=C1)S(O)(=O)=O"
"DB07177"	"[H][C@@]1(O)CC(=O)[C@@]([H])(CC=CCCCC(O)=O)[C@]1([H])C=CC(=O)CCCCC"
"DB07178"	"CCCCCC1=CC(O)=C(OC2=CC=CC=C2)C=C1"
"DB07179"	"CC1=C(C=CC=C1)C1=NC2=C(Br)C=NN2C(NCC2=C[N+]([O-])=CC=C2)=C1"
"DB07180"	"CNC(=O)C1=C(C)NC(C=C2/C(=O)NC3=CC=C(Cl)C=C23)=C1C"
"DB07181"	"[H][C@@](N)(CC1=CC(F)=CC=C1F)C1=CC=C(C=C1)C1=CC=CC(=C1)C(N)=O"
"DB07182"	"[H][C@@](C[P@](O)(=O)CCCC1=CC=CC=C1)(C(O)=O)C1=CC(NC(N)=N)=CC=C1"
"DB07183"	"O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)C1=C(NCC2=CC=NC=C2)N=CC=C1"
"DB07184"	"CCOCN1C(=O)NC(=O)C(C(C)C)=C1SC1CCCCC1"
"DB07185"	"OC(=O)C1=C(NC(=O)COC2=CC=C(Cl)C=C2)C=CC=C1"
"DB07186"	"CN1CCN(CC1)C1=CC=C(C=C1)C(=O)NC1=NNC2=CN(C=C12)C(=O)CC1=CC=CS1"
"DB07187"	"CC1=C(OC2=CC=C(Cl)C=C12)S(=O)(=O)C1=NNC(=O)C=C1"
"DB07188"	"[H][C@]1(CN(C2CCCCC2)C(=O)C1)C(=O)NC1=CC(Cl)=CC(Cl)=C1"
"DB07189"	"[H][C@@]1(C[C@@]11C[C@]([H])(NC1=O)C1=CC=C(OCC2=CC(=NC3=C2C=CC=C3)C2=CC=CC=C2)C=C1)C(O)=O"
"DB07190"	"[H][C@@](N)(CC1CCCCC1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC(Cl)=CC=C1"
"DB07191"	"CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N"
"DB07192"	"[H][C@]1(CN(C2CCCCC2)C(=O)C1)C(=O)NC1=CC=CC(Br)=C1"
"DB07193"	"[H][C@]1(N)CN2C(C[C@]1([H])C1=C(F)C=C(F)C(F)=C1)=NC1=CC(=CC=C21)S(C)(=O)=O"
"DB07194"	"[H][C@](C)(CO)NC(=O)C1=C(C)N=C(S1)C1=NC(NC2=CC(C)=CC(C)=C2)=NC=C1"
"DB07195"	"[H][C@]1(C)C=C(C)[C@]2([H])[C@]([H])(C)[C@@]1(CO)CO[C@]2([H])C1=CC=C(O)C=C1"
"DB07196"	"CNCC1=CC=CC=C1C1=CC=CS1"
"DB07197"	"OC(=O)COC1=C(SC(=C1Br)C1=CC=C(O)C=C1)C(O)=O"
"DB07198"	"OC1=CC=C(C=C1)C1=CC2=C(O1)C(=CC(O)=C2)C#N"
"DB07199"	"[H][C@@]1(C[C@](CC(C)C)(N(C(=O)C2=CC=C(C=C2)C(C)(C)C)[C@@]1([H])C1=NC=CS1)C(O)=O)C(O)=O"
"DB07200"	"[H][C@@]1(C[C@](CC(C)C)(N(C(=O)C2=CC=C(C=C2)C(F)(F)F)[C@@]1([H])C1=CC=CS1)C(O)=O)C(O)=O"
"DB07201"	"[H][C@](C)(CON=C1C2=C(C=CC=C2)C2=C1C=CC=C2)C(O)=O"
"DB07202"	"CC1=NOC(=C1)C1=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2"
"DB07203"	"ClC1=CC=CC(NC2=NC(OCC3CCCCC3)=C3NC=NC3=N2)=C1"
"DB07204"	"[H][C@@](N)(COC1=C2C=CC(=NC2=CN=C1)C1=CC=NC=C1)CC1=CNC2=C1C=CC=C2"
"DB07205"	"[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2N=CN=C3NCCC(C)C)[C@]([H])(O)[C@]1([H])O"
"DB07206"	"NC1=NC(CCC2=CC=C3C=CNC3=C2)=CC=C1"
"DB07207"	"NC(=N)C1=CC=C2NC(=NC2=C1)C1=NNC(=C1O)C1=CC=CC=C1"
"DB07208"	"[H][C@](O)(CC=C/CCCCC)C=CCC(=O)CCCCC(O)=O"
"DB07209"	"[H][C@@](O)(CC(=O)CCCCC(O)=O)C=C/CC=C/CCCCC"
"DB07210"	"BrC1=C2N=C(C=C(NCC3=CC=NC=C3)N2N=C1)C1=CC=CC=C1"
"DB07211"	"CC(=C/S(=O)(=O)N[C@@]1([H])CCN([C@](C)([H])C(=O)N2CCOCC2)C1=O)C1=CC=C(Cl)S1"
"DB07212"	"CC1=C(O)C=CC=C1C(=O)NC1=C2C=C(C=CC2=CC=C1)C(N)=N"
"DB07213"	"OCC1=NNN=C1C1=CC2=C(C=C1)C(=NN2)C1=CC2=C(N1)C=CC(CN1CCCCC1)=C2"
