drugid	umls_cui_from_meddra
DB00327	C0239233
DB00327	C0085584
DB00327	C0014130
DB00327	C0242350
DB00327	C0014724
DB00327	C0041834
DB00327	C0235146
DB00327	C0340464
DB00327	C0015397
DB00327	C0015734
DB00327	C1321686
DB00327	C0015672
DB00327	C1443060
DB00327	C0522172
DB00327	C2939147
DB00327	C0549209
DB00327	C0549385
DB00327	C0233471
DB00327	C0016204
DB00327	C0268000
DB00327	C0016382
DB00327	C0235318
DB00327	C0575081
DB00327	C0152020
DB00327	C0017152
DB00327	C0017160
DB00327	C0017178
DB00327	C0854121
DB00327	C0687713
DB00327	C0017168
DB00327	C0018932
DB00327	C0019112
DB00327	C0018524
DB00327	C0221100
DB00327	C0018674
DB00327	C0018681
DB00327	C0235996
DB00327	C0267792
DB00327	C0019209
DB00327	C0019521
DB00327	C0020453
DB00327	C0020437
DB00327	C0020458
DB00327	C0020429
DB00327	C0151889
DB00327	C0020517
DB00327	C0020538
DB00327	C0740394
DB00327	C0020578
DB00327	C0020580
DB00327	C0020619
DB00327	C0020625
DB00327	C0151888
DB00327	C0020649
DB00327	C0857353
DB00327	C0413252
DB00327	C0026827
DB00327	C1258215
DB00327	C0030446
DB00327	C2047937
DB00327	C0021053
DB00327	C0522063
DB00327	C0021167
DB00327	C0232461
DB00327	C0332534
DB00327	C0009450
DB00327	C1384353
DB00327	C0851341
DB00327	C0151828
DB00327	C0151735
DB00327	C0392196
DB00327	C3263723
DB00327	C0917801
DB00327	C0858797
DB00327	C0021843
DB00327	C0151740
DB00327	C0151738
DB00327	C0023066
DB00327	C0023380
DB00327	C0023530
DB00327	C0011124
DB00327	C0220870
DB00327	C0041657
DB00327	C0024031
DB00327	C0024115
DB00327	C0231218
DB00327	C0162429
DB00327	C0025061
DB00327	C0233794
DB00327	C0025345
DB00327	C0004936
DB00327	C0686377
DB00327	C0042035
DB00327	C0149931
DB00327	C0026205
DB00327	C0085633
DB00327	C0235086
DB00327	C1142135
DB00327	C0026837
DB00327	C0037763
DB00327	C0026825
DB00327	C0151786
DB00327	C0948594
DB00327	C0231528
DB00327	C0947912
DB00327	C0027066
DB00327	C0027441
DB00327	C0027497
DB00327	C0027765
DB00327	C0027769
DB00327	C0028738
DB00327	C0085649
DB00327	C0028961
DB00327	C1739422
DB00327	C0853908
DB00327	C0020651
DB00327	C0029408
DB00327	C0746961
DB00327	C0030193
DB00327	C0030196
DB00327	C0853946
DB00327	C0030252
DB00327	C0086769
DB00327	C0030554
DB00327	C1456784
DB00327	C0151836
DB00327	C0031924
DB00327	C0042023
DB00327	C0032617
DB00327	C0032768
DB00327	C0700200
DB00327	C0033774
DB00327	C0033975
DB00327	C0855775
DB00327	C0034063
DB00327	C0015230
DB00327	C0014869
DB00327	C1260922
DB00327	C0162297
DB00327	C0235063
DB00327	C0035204
DB00327	C0476273
DB00327	C1145670
DB00327	C0035455
DB00327	C1260880
DB00327	C0235195
DB00327	C0549622
DB00327	C0036973
DB00327	C0036974
DB00327	C0235848
DB00327	C0037274
DB00327	C0037383
DB00327	C2830004
DB00327	C0344375
DB00327	C0038362
DB00327	C0085628
DB00327	C0740858
DB00327	C0038661
DB00327	C0038990
DB00327	C0700590
DB00327	C0038999
DB00327	C0039070
DB00327	C0039231
DB00327	C0233494
DB00327	C0919936
DB00327	C0040264
DB00327	C0235194
DB00327	C0040822
DB00327	C0235082
DB00327	C1269955
DB00327	C0178298
DB00327	C0427108
DB00327	C0041948
DB00327	C0948226
DB00327	C0041969
DB00327	C0041974
DB00327	C0152032
DB00327	C0080274
DB00327	C0042075
DB00327	C1167965
DB00327	C0042109
DB00327	C0040210
DB00327	C0042514
DB00327	C0042571
DB00327	C0344232
DB00327	C0547030
DB00327	C3665347
DB00327	C0042963
DB00327	C0311394
DB00327	C0043096
DB00327	C0221232
DB00327	C0043144
DB00327	C0087169
DB00327	C0038587
DB00327	C0043387
DB00200	C0232487
DB00200	C0085631
DB00200	C0002792
DB00200	C0002994
DB00200	C0042373
DB00200	C0003811
DB00200	C0497247
DB00200	C0015967
DB00200	C0235818
DB00200	C0018790
DB00200	C0018799
DB00200	C0018802
DB00200	C0235710
DB00200	C0008031
DB00200	C0085593
DB00200	C0541832
DB00200	C0011603
DB00200	C0085932
DB00200	C0011991
DB00200	C0234215
DB00200	C0012833
DB00200	C0235234
DB00200	C0013395
DB00200	C0011168
DB00200	C0013404
DB00200	C0013595
DB00200	C0948857
DB00200	C0041834
DB00200	C0015376
DB00200	C0015397
DB00200	C1443060
DB00200	C2939147
DB00200	C0546817
DB00200	C0016436
DB00200	C0017178
DB00200	C0018932
DB00200	C0019054
DB00200	C0018681
DB00200	C0600142
DB00200	C0020517
DB00200	C0020621
DB00200	C0020625
DB00200	C2047937
DB00200	C0021053
DB00200	C0009450
DB00200	C1096343
DB00200	C0151735
DB00200	C0024115
DB00200	C0231218
DB00200	C0025061
DB00200	C0233794
DB00200	C0236075
DB00200	C0004936
DB00200	C0027497
DB00200	C0027765
DB00200	C0013604
DB00200	C0085649
DB00200	C0030193
DB00200	C0031542
DB00200	C0032227
DB00200	C0032463
DB00200	C0033774
DB00200	C0034063
DB00200	C0015230
DB00200	C0332575
DB00200	C0234193
DB00200	C1325847
DB00200	C0037274
DB00200	C0038999
DB00200	C0039231
DB00200	C0236071
DB00200	C0040053
DB00200	C0178298
DB00200	C0041969
DB00200	C0042075
DB00200	C0042109
DB00200	C0042487
DB00200	C0151636
DB02161	C0000731
DB02161	C0085631
DB02161	C0003028
DB02161	C0004134
DB02161	C0751837
DB02161	C0549253
DB02161	C0005687
DB02161	C0015967
DB02161	C0270611
DB02161	C0018799
DB02161	C0009676
DB02161	C0009763
DB02161	C0036572
DB02161	C0011603
DB02161	C0233407
DB02161	C0013144
DB02161	C0392167
DB02161	C0013595
DB02161	C0014236
DB02161	C0423006
DB02161	C0015397
DB02161	C0235266
DB02161	C0743680
DB02161	C0151827
DB02161	C1443060
DB02161	C0016382
DB02161	C0221384
DB02161	C0017601
DB02161	C0018524
DB02161	C0237314
DB02161	C0424295
DB02161	C0392676
DB02161	C0020649
DB02161	C0542044
DB02161	C0234708
DB02161	C0858950
DB02161	C0004936
DB02161	C0027765
DB02161	C0155169
DB02161	C0013604
DB02161	C0030193
DB02161	C0085636
DB02161	C0033975
DB02161	C0855775
DB02161	C0392684
DB02161	C0015230
DB02161	C0235063
DB02161	C0002624
DB02161	C2830004
DB02161	C0085621
DB02161	C0677500
DB02161	C0039231
DB02161	C0039971
DB02161	C0013080
DB02161	C0080274
DB02161	C0042401
DB02161	C1142412
DB02161	C0344232
DB01611	C0000729
DB01611	C0000737
DB01611	C0232492
DB01611	C1260926
DB01611	C0152198
DB01611	C0877055
DB01611	C0162557
DB01611	C0233472
DB01611	C0085631
DB01611	C0001824
DB01611	C0002170
DB01611	C0002871
DB01611	C0002994
DB01611	C0003123
DB01611	C0002874
DB01611	C1971624
DB01611	C0004093
DB01611	C0004134
DB01611	C0333641
DB01611	C0312422
DB01611	C0018939
DB01611	C0015967
DB01611	C0151773
DB01611	C0006266
DB01611	C0235818
DB01611	C0018801
DB01611	C0878544
DB01611	C0007222
DB01611	C0007682
DB01611	C0152191
DB01611	C0009938
DB01611	C0036572
DB01611	C0162281
DB01611	C0859996
DB01611	C0011053
DB01611	C0018784
DB01611	C0232462
DB01611	C0011570
DB01611	C0011603
DB01611	C0085932
DB01611	C0011606
DB01611	C0011991
DB01611	C0012833
DB01611	C0013144
DB01611	C0011609
DB01611	C0235283
DB01611	C0333244
DB01611	C0014457
DB01611	C0302295
DB01611	C0234906
DB01611	C0263358
DB01611	C0014742
DB01611	C0235169
DB01611	C0015397
DB01611	C0015672
DB01611	C0239571
DB01611	C0017178
DB01611	C0687713
DB01611	C0518015
DB01611	C0019080
DB01611	C0422974
DB01611	C0018681
DB01611	C1384666
DB01611	C0086565
DB01611	C0302809
DB01611	C0151763
DB01611	C0020517
DB01611	C0854097
DB01611	C0020615
DB01611	C0086439
DB01611	C1168188
DB01611	C0022107
DB01611	C0086525
DB01611	C0162835
DB01611	C0023530
DB01611	C0220870
DB01611	C0023895
DB01611	C0151766
DB01611	C0332579
DB01611	C0041657
DB01611	C0024437
DB01611	C3160840
DB01611	C0730362
DB01611	C0162429
DB01611	C0004936
DB01611	C0085633
DB01611	C1963822
DB01611	C0151786
DB01611	C0026848
DB01611	C0027497
DB01611	C0027765
DB01611	C0027769
DB01611	C0155550
DB01611	C0027868
DB01611	C0028077
DB01611	C0028084
DB01611	C0028738
DB01611	C0013604
DB01611	C0029124
DB01611	C2363730
DB01611	C2363731
DB01611	C0030193
DB01611	C0030232
DB01611	C0030312
DB01611	C0522224
DB01611	C0085636
DB01611	C0349506
DB01611	C0162830
DB01611	C0549567
DB01611	C0032708
DB01611	C0033774
DB01611	C0033860
DB01611	C0033975
DB01611	C0015230
DB01611	C0542184
DB01611	C0035309
DB01611	C0036454
DB01611	C0151907
DB01611	C0037274
DB01611	C2830004
DB01611	C0038325
DB01611	C0344375
DB01611	C1760428
DB01611	C0233494
DB01611	C0242429
DB01611	C0040034
DB01611	C0040264
DB01611	C0014518
DB01611	C0178298
DB01611	C0042109
DB01611	C0042571
DB01611	C0344232
DB01611	C0234632
DB01611	C0547030
DB01611	C3665347
DB01611	C0042963
DB01611	C0043096
DB01005	C0002170
DB01005	C0002453
DB01005	C0002871
DB01005	C0002888
DB01005	C0042373
DB01005	C0003123
DB01005	C0221470
DB01005	C0004093
DB01005	C0333641
DB01005	C0004509
DB01005	C0005741
DB01005	C0005758
DB01005	C0235431
DB01005	C0853785
DB01005	C0151539
DB01005	C0235416
DB01005	C0015967
DB01005	C0151773
DB01005	C0006145
DB01005	C0085593
DB01005	C0023473
DB01005	C0009806
DB01005	C0036572
DB01005	C0151578
DB01005	C0232462
DB01005	C0011603
DB01005	C0085932
DB01005	C0034561
DB01005	C0011633
DB01005	C0011991
DB01005	C0232459
DB01005	C0234215
DB01005	C0233407
DB01005	C0231303
DB01005	C0012833
DB01005	C0013144
DB01005	C0013395
DB01005	C0013404
DB01005	C0013428
DB01005	C0700361
DB01005	C1291078
DB01005	C0302295
DB01005	C0041834
DB01005	C0239488
DB01005	C0085273
DB01005	C0542571
DB01005	C0015672
DB01005	C0746883
DB01005	C1443060
DB01005	C0016059
DB01005	C0016412
DB01005	C0017086
DB01005	C0392176
DB01005	C0017178
DB01005	C0426576
DB01005	C0237938
DB01005	C0518015
DB01005	C0019080
DB01005	C0018524
DB01005	C0018681
DB01005	C0235996
DB01005	C0085605
DB01005	C1306571
DB01005	C0267792
DB01005	C0235378
DB01005	C0020517
DB01005	C0020532
DB01005	C0740394
DB01005	C0151723
DB01005	C2047937
DB01005	C0009450
DB01005	C1384353
DB01005	C0851341
DB01005	C0728899
DB01005	C0023223
DB01005	C0023418
DB01005	C0856053
DB01005	C0023530
DB01005	C0235896
DB01005	C0409974
DB01005	C0231218
DB01005	C1142305
DB01005	C2939420
DB01005	C2939419
DB01005	C0333355
DB01005	C0854467
DB01005	C1142520
DB01005	C0027497
DB01005	C0027651
DB01005	C0027765
DB01005	C0031117
DB01005	C0027947
DB01005	C0013604
DB01005	C0028960
DB01005	C0030193
DB01005	C0030305
DB01005	C0030312
DB01005	C0332563
DB01005	C0392386
DB01005	C0032343
DB01005	C0034069
DB01005	C0034063
DB01005	C0034530
DB01005	C1504383
DB01005	C0015230
DB01005	C0423791
DB01005	C1262013
DB01005	C0022660
DB01005	C0858867
DB01005	C0235988
DB01005	C0151514
DB01005	C0007114
DB01005	C0037274
DB01005	C0237849
DB01005	C0162834
DB01005	C0151799
DB01005	C0037299
DB01005	C0280100
DB01005	C2830004
DB01005	C1260402
DB01005	C0038362
DB01005	C0024141
DB01005	C0234233
DB01005	C0040034
DB01005	C0041582
DB01005	C0178298
DB01005	C0041956
DB01005	C1287298
DB01005	C0042963
DB01005	C0043094
DB00557	C0036572
DB00557	C0549249
DB00557	C0011603
DB00557	C0013144
DB00557	C0011609
DB00557	C0043352
DB00557	C0221242
DB00557	C0018524
DB00557	C0018681
DB00557	C0020517
DB00557	C0020649
DB00557	C0015230
DB00557	C2830004
DB00557	C0085628
DB00557	C0040822
DB00557	C0042109
DB00424	C0000731
DB00424	C0000737
DB00424	C0152198
DB00424	C0154946
DB00424	C0948089
DB00424	C2364111
DB00424	C0085631
DB00424	C0002622
DB00424	C0002792
DB00424	C0002962
DB00424	C0002994
DB00424	C0017605
DB00424	C0003028
DB00424	C0003467
DB00424	C0003811
DB00424	C0428974
DB00424	C0004093
DB00424	C0004134
DB00424	C0085611
DB00424	C0004238
DB00424	C0004331
DB00424	C0575090
DB00424	C0005741
DB00424	C0005743
DB00424	C0456909
DB00424	C0857257
DB00424	C0018939
DB00424	C0497247
DB00424	C0151539
DB00424	C0015967
DB00424	C0232695
DB00424	C0428977
DB00424	C0018790
DB00424	C0751535
DB00424	C0007760
DB00424	C0008031
DB00424	C0009024
DB00424	C0233844
DB00424	C0009421
DB00424	C0009676
DB00424	C0009763
DB00424	C0009766
DB00424	C0854165
DB00424	C0009806
DB00424	C0036572
DB00424	C0010520
DB00424	C0152219
DB00424	C0235238
DB00424	C0011175
DB00424	C0740411
DB00424	C0011206
DB00424	C0549249
DB00424	C0011570
DB00424	C0011603
DB00424	C0011616
DB00424	C0011991
DB00424	C0233407
DB00424	C0012833
DB00424	C0013144
DB00424	C0314719
DB00424	C0043352
DB00424	C0151908
DB00424	C0013362
DB00424	C0013378
DB00424	C0234162
DB00424	C0013395
DB00424	C0011168
DB00424	C0013404
DB00424	C0013428
DB00424	C0013595
DB00424	C0429098
DB00424	C0151878
DB00424	C0014394
DB00424	C0242350
DB00424	C0041834
DB00424	C1994994
DB00424	C0233571
DB00424	C0034935
DB00424	C0340464
DB00424	C0151827
DB00424	C0015672
DB00424	C1443060
DB00424	C2939147
DB00424	C0016382
DB00424	C0221384
DB00424	C0687713
DB00424	C1963818
DB00424	C0017168
DB00424	C0162119
DB00424	C0549448
DB00424	C0018524
DB00424	C0018681
DB00424	C0237314
DB00424	C0018834
DB00424	C0231274
DB00424	C0549363
DB00424	C0020452
DB00424	C0020456
DB00424	C0020458
DB00424	C0424295
DB00424	C0392676
DB00424	C0151889
DB00424	C0020517
DB00424	C0026826
DB00424	C0020615
DB00424	C0020620
DB00424	C0020621
DB00424	C0020625
DB00424	C0020649
DB00424	C0030446
DB00424	C0522063
DB00424	C0151735
DB00424	C0917801
DB00424	C0728899
DB00424	C0234708
DB00424	C0022107
DB00424	C0039235
DB00424	C0022568
DB00424	C0022575
DB00424	C0428895
DB00424	C0553668
DB00424	C0235857
DB00424	C0023067
DB00424	C0023066
DB00424	C0023212
DB00424	C0023380
DB00424	C0023518
DB00424	C0041657
DB00424	C2981158
DB00424	C0338831
DB00424	C0004936
DB00424	C0231530
DB00424	C0026961
DB00424	C0027051
DB00424	C0027092
DB00424	C0027424
DB00424	C0231919
DB00424	C0027497
DB00424	C0027769
DB00424	C0270327
DB00424	C0232208
DB00424	C0013604
DB00424	C0026636
DB00424	C0149744
DB00424	C0029408
DB00424	C0030193
DB00424	C0030252
DB00424	C0522224
DB00424	C1456784
DB00424	C0031256
DB00424	C0085636
DB00424	C0032343
DB00424	C0033774
DB00424	C0033975
DB00424	C0855775
DB00424	C0034063
DB00424	C0392684
DB00424	C0429097
DB00424	C0015230
DB00424	C0234913
DB00424	C0221201
DB00424	C0423791
DB00424	C1519353
DB00424	C0263355
DB00424	C0235063
DB00424	C1145670
DB00424	C0151826
DB00424	C0205204
DB00424	C0036974
DB00424	C0701811
DB00424	C0039239
DB00424	C0237849
DB00424	C0235218
DB00424	C0234518
DB00424	C2830004
DB00424	C0037822
DB00424	C0233715
DB00424	C0677500
DB00424	C0038379
DB00424	C0241705
DB00424	C0038450
DB00424	C0677600
DB00424	C0085628
DB00424	C0033036
DB00424	C0039240
DB00424	C0038990
DB00424	C0553721
DB00424	C0038999
DB00424	C0039070
DB00424	C0039231
DB00424	C0231835
DB00424	C0740425
DB00424	C1112320
DB00424	C0233494
DB00424	C0039971
DB00424	C0427108
DB00424	C0152032
DB00424	C0080274
DB00424	C0042109
DB00424	C0085612
DB00424	C0151636
DB00424	C0042510
DB00424	C0152173
DB00424	C0042514
DB00424	C0042571
DB00424	C0344232
DB00424	C0234632
DB00424	C0042963
DB00710	C0232487
DB00710	C0000737
DB00710	C0232492
DB00710	C0001349
DB00710	C0002170
DB00710	C0002622
DB00710	C0002871
DB00710	C0002792
DB00710	C0002994
DB00710	C0042373
DB00710	C0003467
DB00710	C1971624
DB00710	C0003862
DB00710	C0003864
DB00710	C0022408
DB00710	C0004093
DB00710	C0004096
DB00710	C3160754
DB00710	C0242528
DB00710	C0004604
DB00710	C0004998
DB00710	C0232849
DB00710	C3665624
DB00710	C0235431
DB00710	C0018939
DB00710	C0853023
DB00710	C0020672
DB00710	C0015967
DB00710	C0151825
DB00710	C0006145
DB00710	C0006277
DB00710	C0079043
DB00710	C0006266
DB00710	C0006384
DB00710	C0006840
DB00710	C0018799
DB00710	C0007222
DB00710	C0086543
DB00710	C0007820
DB00710	C0007971
DB00710	C0008031
DB00710	C0085593
DB00710	C0008350
DB00710	C0151838
DB00710	C0009782
DB00710	C0009806
DB00710	C0026821
DB00710	C0151578
DB00710	C0010692
DB00710	C0403632
DB00710	C0011053
DB00710	C0232462
DB00710	C0011570
DB00710	C0011603
DB00710	C0011615
DB00710	C0011991
DB00710	C0234215
DB00710	C0012833
DB00710	C0011609
DB00710	C0043352
DB00710	C0013295
DB00710	C0013298
DB00710	C0013378
DB00710	C0013395
DB00710	C0011168
DB00710	C0013491
DB00710	C0014130
DB00710	C0014236
DB00710	C0014583
DB00710	C0041834
DB00710	C0349790
DB00710	C0015397
DB00710	C0542571
DB00710	C0015672
DB00710	C1443060
DB00710	C2939147
DB00710	C0015802
DB00710	C0272753
DB00710	C0016204
DB00710	C0016658
DB00710	C0151662
DB00710	C0017152
DB00710	C0017160
DB00710	C0017178
DB00710	C0687713
DB00710	C2697368
DB00710	C0017168
DB00710	C0518015
DB00710	C0019080
DB00710	C0018681
DB00710	C0267792
DB00710	C0020443
DB00710	C0020458
DB00710	C0020517
DB00710	C0020538
DB00710	C0026826
DB00710	C0020598
DB00710	C0151723
DB00710	C0085682
DB00710	C0413252
DB00710	C2047937
DB00710	C0021053
DB00710	C0009450
DB00710	C1384353
DB00710	C0851341
DB00710	C0021368
DB00710	C0021400
DB00710	C0521839
DB00710	C0392171
DB00710	C0151828
DB00710	C0151735
DB00710	C3263723
DB00710	C0917801
DB00710	C0022081
DB00710	C0853813
DB00710	C0409962
DB00710	C0231218
DB00710	C0162429
DB00710	C0025061
DB00710	C0004936
DB00710	C0149931
DB00710	C0149745
DB00710	C0016655
DB00710	C0037763
DB00710	C0948594
DB00710	C0026858
DB00710	C0948525
DB00710	C0231528
DB00710	C0151744
DB00710	C0027441
DB00710	C0027497
DB00710	C0595916
DB00710	C0235919
DB00710	C0027765
DB00710	C0027796
DB00710	C0085649
DB00710	C0014868
DB00710	C0006849
DB00710	C2363730
DB00710	C2363731
DB00710	C0029408
DB00710	C0029443
DB00710	C0029445
DB00710	C2711248
DB00710	C0029453
DB00710	C0029734
DB00710	C0030193
DB00710	C0030196
DB00710	C0030252
DB00710	C0030332
DB00710	C0030554
DB00710	C0521591
DB00710	C0030517
DB00710	C1510410
DB00710	C0030794
DB00710	C0031350
DB00710	C0032285
DB00710	C0033771
DB00710	C0033774
DB00710	C0034063
DB00710	C0700594
DB00710	C0015230
DB00710	C0234913
DB00710	C0497365
DB00710	C0221201
DB00710	C1519353
DB00710	C0332575
DB00710	C2173677
DB00710	C0035078
DB00710	C0022660
DB00710	C1565489
DB00710	C0424790
DB00710	C0036416
DB00710	C0234193
DB00710	C0595882
DB00710	C0036974
DB00710	C0037274
DB00710	C0851578
DB00710	C0038362
DB00710	C0038450
DB00710	C0038990
DB00710	C0038999
DB00710	C0039971
DB00710	C0242429
DB00710	C0040435
DB00710	C0043251
DB00710	C0041582
DB00710	C0178298
DB00710	C0041912
DB00710	C0041948
DB00710	C0041969
DB00710	C0080274
DB00710	C0042075
DB00710	C0042029
DB00710	C0042109
DB00710	C0042164
DB00710	C0404521
DB00710	C0042267
DB00710	C0042571
DB00710	C0042963
DB00710	C0043096
DB01050	C1291077
DB01050	C0000729
DB01050	C0232487
DB01050	C0000731
DB01050	C0235295
DB01050	C0000737
DB01050	C0232492
DB01050	C0234458
DB01050	C0001122
DB01050	C0948089
DB01050	C0001623
DB01050	C0233472
DB01050	C0085631
DB01050	C0001824
DB01050	C0002170
DB01050	C0002418
DB01050	C0002871
DB01050	C0002792
DB01050	C0340865
DB01050	C0002994
DB01050	C0003123
DB01050	C0003467
DB01050	C0002874
DB01050	C0003578
DB01050	C1971624
DB01050	C0003811
DB01050	C0003862
DB01050	C0003864
DB01050	C0004093
DB01050	C0004096
DB01050	C0549336
DB01050	C0004144
DB01050	C0242528
DB01050	C0235446
DB01050	C0004610
DB01050	C0541799
DB01050	C0033845
DB01050	C0232849
DB01050	C0151529
DB01050	C0852810
DB01050	C0235431
DB01050	C0018939
DB01050	C0853149
DB01050	C0151539
DB01050	C0006277
DB01050	C0006287
DB01050	C0006266
DB01050	C0006325
DB01050	C0018801
DB01050	C0018802
DB01050	C0086543
DB01050	C0854456
DB01050	C0038454
DB01050	C0085593
DB01050	C0008370
DB01050	C0009241
DB01050	C0338656
DB01050	C0009319
DB01050	C0009324
DB01050	C2609264
DB01050	C0155018
DB01050	C0009421
DB01050	C0009676
DB01050	C0009763
DB01050	C0009806
DB01050	C0009938
DB01050	C0036572
DB01050	C0010200
DB01050	C0574067
DB01050	C0026821
DB01050	C0151578
DB01050	C0239150
DB01050	C0010346
DB01050	C0010692
DB01050	C0403632
DB01050	C0011053
DB01050	C0232462
DB01050	C0011570
DB01050	C0011603
DB01050	C0085932
DB01050	C0011606
DB01050	C0011991
DB01050	C0012569
DB01050	C0234215
DB01050	C0233407
DB01050	C0855242
DB01050	C0012833
DB01050	C0013144
DB01050	C0314719
DB01050	C0043352
DB01050	C0013295
DB01050	C0013298
DB01050	C0013362
DB01050	C0013378
DB01050	C0013395
DB01050	C0011168
DB01050	C1527344
DB01050	C0013404
DB01050	C0013428
DB01050	C0013491
DB01050	C0014038
DB01050	C0014457
DB01050	C1167709
DB01050	C0232493
DB01050	C0014591
DB01050	C0242350
DB01050	C0014724
DB01050	C0302295
DB01050	C0041834
DB01050	C0014742
DB01050	C0235146
DB01050	C0349790
DB01050	C0392674
DB01050	C0015672
DB01050	C1443060
DB01050	C0016204
DB01050	C0268000
DB01050	C0239571
DB01050	C0574002
DB01050	C0038358
DB01050	C0017152
DB01050	C0017160
DB01050	C0017178
DB01050	C0017181
DB01050	C0687713
DB01050	C0151664
DB01050	C0017168
DB01050	C0853068
DB01050	C0017657
DB01050	C0017658
DB01050	C0017675
DB01050	C0017979
DB01050	C0018418
DB01050	C0018926
DB01050	C0018965
DB01050	C0518015
DB01050	C0162119
DB01050	C0002878
DB01050	C0019080
DB01050	C0018524
DB01050	C0018681
DB01050	C1384666
DB01050	C0018834
DB01050	C0034152
DB01050	C0235996
DB01050	C0085605
DB01050	C0086565
DB01050	C0151798
DB01050	C0019158
DB01050	C0019193
DB01050	C0267792
DB01050	C0151763
DB01050	C0019212
DB01050	C0019521
DB01050	C0019825
DB01050	C0020456
DB01050	C0020458
DB01050	C0424295
DB01050	C0020488
DB01050	C0020517
DB01050	C0020538
DB01050	C0026826
DB01050	C0239981
DB01050	C0020598
DB01050	C0020615
DB01050	C0271710
DB01050	C0020621
DB01050	C0020625
DB01050	C0235546
DB01050	C0020639
DB01050	C0020649
DB01050	C0700292
DB01050	C0242184
DB01050	C1258215
DB01050	C2047937
DB01050	C0021053
DB01050	C0009450
DB01050	C0021400
DB01050	C0521839
DB01050	C0392171
DB01050	C0019294
DB01050	C0151735
DB01050	C0917801
DB01050	C0021845
DB01050	C0240059
DB01050	C0022346
DB01050	C0151746
DB01050	C0151754
DB01050	C0023530
DB01050	C0011124
DB01050	C0220870
DB01050	C0023895
DB01050	C0151766
DB01050	C0853619
DB01050	C0041657
DB01050	C0409974
DB01050	C0497156
DB01050	C0231218
DB01050	C0162429
DB01050	C0025061
DB01050	C0025222
DB01050	C0025290
DB01050	C0025309
DB01050	C0025323
DB01050	C0004936
DB01050	C0025874
DB01050	C0026272
DB01050	C0085633
DB01050	C0149745
DB01050	C0037763
DB01050	C0948594
DB01050	C0948525
DB01050	C0231528
DB01050	C0027051
DB01050	C0027424
DB01050	C0027497
DB01050	C0151315
DB01050	C0151626
DB01050	C0948692
DB01050	C1442826
DB01050	C0238124
DB01050	C0520459
DB01050	C0027651
DB01050	C0027697
DB01050	C0027707
DB01050	C0595916
DB01050	C0027726
